CUADRICULA,CCAA,Provincia
31SDD97,Illes Balears,Illes Balears
29SPD58,Extremadura,Cáceres
31SDD87,Illes Balears,Illes Balears
29SPD68,Extremadura,Cáceres
31SDD77,Illes Balears,Illes Balears
29SPD78,Extremadura,Cáceres
31SDD67,Illes Balears,Illes Balears
29SPD88,Extremadura,Cáceres
31SDD57,Illes Balears,Illes Balears
29SPD98,Extremadura,Cáceres
31SDD47,Illes Balears,Illes Balears
31SDD37,,
31SDD27,,
31SDD17,,
31SDD07,,
29SQD08,Extremadura,Cáceres
29SQD18,Extremadura,Cáceres
29SQD28,Extremadura,Cáceres
29SQD38,Extremadura,Cáceres
29SQD48,Extremadura,Cáceres
29SQD58,Extremadura,Cáceres
30STJ48,Extremadura,Cáceres
30STJ58,Extremadura,Cáceres
30STJ68,Extremadura,Cáceres
30STJ78,Extremadura,Cáceres
30STJ88,Extremadura,Cáceres
30STJ98,Extremadura,Cáceres
30SUJ08,Extremadura,Cáceres
30SUJ18,Extremadura,Toledo
30SUJ18,Extremadura,Cáceres
30SUJ18,Castilla-La Mancha,Toledo
30SUJ18,Castilla-La Mancha,Cáceres
30SUJ28,Castilla-La Mancha,Toledo
30SUJ38,Castilla-La Mancha,Ciudad Real
30SUJ38,Castilla-La Mancha,Toledo
30SUJ48,Castilla-La Mancha,Ciudad Real
30SUJ48,Castilla-La Mancha,Toledo
30SUJ58,Castilla-La Mancha,Toledo
30SUJ68,Castilla-La Mancha,Toledo
30SUJ78,Castilla-La Mancha,Toledo
30SUJ88,Castilla-La Mancha,Toledo
30SUJ98,Castilla-La Mancha,Ciudad Real
30SUJ98,Castilla-La Mancha,Toledo
30SVJ08,Castilla-La Mancha,Ciudad Real
30SVJ08,Castilla-La Mancha,Toledo
30SVJ18,Castilla-La Mancha,Ciudad Real
30SVJ18,Castilla-La Mancha,Toledo
30SVJ28,Castilla-La Mancha,Toledo
30SVJ38,Castilla-La Mancha,Toledo
30SVJ48,Castilla-La Mancha,Toledo
30SVJ58,Castilla-La Mancha,Toledo
30SVJ68,Castilla-La Mancha,Toledo
30SVJ78,Castilla-La Mancha,Toledo
30SVJ88,Castilla-La Mancha,Toledo
30SVJ98,Castilla-La Mancha,Toledo
30SWJ08,Castilla-La Mancha,Toledo
30SWJ08,Castilla-La Mancha,Cuenca
30SWJ18,Castilla-La Mancha,Cuenca
30SWJ28,Castilla-La Mancha,Cuenca
30SWJ38,Castilla-La Mancha,Cuenca
30SWJ48,Castilla-La Mancha,Cuenca
30SWJ58,Castilla-La Mancha,Cuenca
30SWJ68,Castilla-La Mancha,Cuenca
30SWJ78,Castilla-La Mancha,Cuenca
30SWJ88,Castilla-La Mancha,Cuenca
30SWJ98,Castilla-La Mancha,Cuenca
30SXJ08,Castilla-La Mancha,Cuenca
30SXJ18,Castilla-La Mancha,Cuenca
30SXJ28,Comunitat Valenciana,València/Valencia
30SXJ28,Comunitat Valenciana,Cuenca
30SXJ28,Castilla-La Mancha,València/Valencia
30SXJ28,Castilla-La Mancha,Cuenca
30SXJ38,Comunitat Valenciana,València/Valencia
30SXJ38,Comunitat Valenciana,Cuenca
30SXJ38,Castilla-La Mancha,València/Valencia
30SXJ38,Castilla-La Mancha,Cuenca
30SXJ48,Comunitat Valenciana,València/Valencia
30SXJ58,Comunitat Valenciana,València/Valencia
30SXJ68,Comunitat Valenciana,València/Valencia
30SXJ78,Comunitat Valenciana,València/Valencia
30SXJ88,Comunitat Valenciana,València/Valencia
30SXJ98,Comunitat Valenciana,València/Valencia
30SYJ08,Comunitat Valenciana,València/Valencia
30SYJ18,Comunitat Valenciana,València/Valencia
30SYJ28,Comunitat Valenciana,València/Valencia
30SYJ38,Comunitat Valenciana,València/Valencia
31SED26,Illes Balears,Illes Balears
31SED16,Illes Balears,Illes Balears
29SPD37,Extremadura,Cáceres
31SED06,Illes Balears,Illes Balears
29SPD47,Extremadura,Cáceres
31SDD96,Illes Balears,Illes Balears
29SPD57,Extremadura,Cáceres
31SDD86,Illes Balears,Illes Balears
29SPD67,Extremadura,Cáceres
31SCE70,,
31SCD79,,
31SCD88,,
31SCD78,,
31SCD97,,
31SCD87,,
31SCD77,,
31SCD69,,
31SCD68,,
31SCD58,,
31SCD67,,
31SCD57,,
31SCD47,,
31SFD25,,
32SKJ44,,
31SFD15,,
31SGD54,,
31SGD44,,
31SGD34,,
31SGD24,,
31SGD14,,
31SGD04,,
31SFD94,,
31SFD84,,
31SFD74,,
31SFD64,,
31SFD54,,
31SFD44,,
32SKJ53,,
31SFD34,,
31SFD24,,
32SKJ43,,
31SFD14,,
31SGD53,,
31SGD43,,
31SGD33,,
31SGD23,,
31SGD13,,
31SGD03,,
31SFD93,,
31SFD83,,
31SFD73,,
31SFD63,,
31SFD53,,
31SFD43,,
32SKJ52,,
31SFD33,,
31SFD23,,
32SKJ42,,
31SFD13,,
31SGD52,,
31SGD42,,
31SGD32,,
31SGD22,,
31SGD12,,
31SGD02,,
31SFD92,,
31SFD82,,
31SFD72,,
31SFD62,,
31SFD52,,
31SFD42,,
32SKJ51,,
31SFD32,,
31SFD22,,
32SKJ41,,
31SFD12,,
31SGD51,,
31SGD41,,
31SGD31,,
31SGD21,,
31SGD11,,
31SGD01,,
31SFD91,,
31SFD81,,
31SGD61,,
32SKJ31,,
31SFD71,,
31SFD61,,
31SFD51,,
31SFD41,,
31SFD31,,
31SFD21,,
32SKJ40,,
31SFD11,,
32SKJ30,,
31SGD60,,
31SGD50,,
31SGD40,,
31SGD30,,
31SGD20,,
31SGD10,,
31SGD00,,
31SFD90,,
31SFD80,,
31SFD70,,
31SFD60,,
31SFD50,,
31SFD40,,
31SFD30,,
32SKH49,,
31SFD20,,
31SFD10,,
32SKH39,,
31SGC69,,
31SGC59,,
31SGC49,,
31SGC39,,
31SGC29,,
31SGC19,,
31SGC09,,
31SFC99,,
31SFC89,,
31SFC79,,
31SFC69,,
31SFC59,,
31SFC49,,
31SFC39,,
31SFC29,,
31SGC58,,
31SGC48,,
31SGC38,,
31SGC28,,
31SGC18,,
31SGC08,,
31SFC98,,
31SFC88,,
31SFC78,,
31SFC68,,
31SFC58,,
31SFC48,,
31SFC38,,
31SGC47,,
31SGC37,,
31SGC27,,
31SGC17,,
31SGC07,,
31SFC97,,
31SFD05,,
31SED95,,
31SED85,,
31SFD04,,
31SED94,,
31SFD03,,
31SED93,,
31SFD02,,
31SCD27,,
31SCD17,,
31SCD07,,
31SBD97,,
31SBD87,,
31SCD16,,
31SCD06,,
31SBD96,,
31SBD86,,
31SBD95,,
31SBD77,,
31SBD67,,
31SBD57,,
31SBD47,,
31SED75,,
31SED65,,
31SED55,,
31SED84,,
31SED74,,
31SED64,,
31SED83,,
31SDD66,,
31SDD46,,
31SDD36,,
31SDD26,,
31SDD16,,
31SDD06,,
31SDD35,,
31SDD25,,
31SDD15,,
31SDD24,,
31SDD76,Illes Balears,Illes Balears
29SPD77,Extremadura,Cáceres
29SPD87,Extremadura,Cáceres
31SDD56,Illes Balears,Illes Balears
31SDD55,,
31SDD45,,
31SDD54,,
31SDD44,,
31SDD34,,
31SDD43,,
31SDD33,,
31SDD23,,
31SDD42,,
31SDD32,,
29SPD97,Extremadura,Cáceres
29SQD07,Extremadura,Cáceres
29SQD17,Extremadura,Cáceres
29SQD27,Extremadura,Cáceres
29SQD37,Extremadura,Cáceres
29SQD47,Extremadura,Cáceres
29SQD57,Extremadura,Cáceres
30STJ47,Extremadura,Cáceres
30STJ57,Extremadura,Cáceres
30STJ67,Extremadura,Cáceres
30STJ77,Extremadura,Cáceres
30STJ87,Extremadura,Cáceres
30STJ97,Extremadura,Cáceres
30SUJ07,Extremadura,Cáceres
30SUJ17,Extremadura,Toledo
30SUJ17,Extremadura,Cáceres
30SUJ17,Castilla-La Mancha,Toledo
30SUJ17,Castilla-La Mancha,Cáceres
30SUJ27,Extremadura,Toledo
30SUJ27,Extremadura,Cáceres
30SUJ27,Castilla-La Mancha,Toledo
30SUJ27,Castilla-La Mancha,Cáceres
30SUJ37,Castilla-La Mancha,Ciudad Real
30SUJ37,Castilla-La Mancha,Toledo
30SUJ47,Castilla-La Mancha,Ciudad Real
30SUJ47,Castilla-La Mancha,Toledo
30SUJ57,Castilla-La Mancha,Ciudad Real
30SUJ57,Castilla-La Mancha,Toledo
30SUJ67,Castilla-La Mancha,Ciudad Real
30SUJ67,Castilla-La Mancha,Toledo
30SUJ77,Castilla-La Mancha,Ciudad Real
30SUJ77,Castilla-La Mancha,Toledo
30SUJ87,Castilla-La Mancha,Ciudad Real
30SUJ87,Castilla-La Mancha,Toledo
30SUJ97,Castilla-La Mancha,Ciudad Real
30SUJ97,Castilla-La Mancha,Toledo
30SVJ07,Castilla-La Mancha,Ciudad Real
30SVJ07,Castilla-La Mancha,Toledo
30SVJ17,Castilla-La Mancha,Ciudad Real
30SVJ17,Castilla-La Mancha,Toledo
30SVJ27,Castilla-La Mancha,Toledo
30SVJ37,Castilla-La Mancha,Toledo
30SVJ47,Castilla-La Mancha,Toledo
30SVJ57,Castilla-La Mancha,Toledo
30SVJ67,Castilla-La Mancha,Toledo
30SVJ77,Castilla-La Mancha,Ciudad Real
30SVJ77,Castilla-La Mancha,Toledo
30SVJ87,Castilla-La Mancha,Ciudad Real
30SVJ87,Castilla-La Mancha,Toledo
30SVJ97,Castilla-La Mancha,Ciudad Real
30SVJ97,Castilla-La Mancha,Toledo
30SWJ07,Castilla-La Mancha,Toledo
30SWJ07,Castilla-La Mancha,Cuenca
30SWJ17,Castilla-La Mancha,Cuenca
30SWJ27,Castilla-La Mancha,Cuenca
30SWJ37,Castilla-La Mancha,Cuenca
30SWJ47,Castilla-La Mancha,Cuenca
30SWJ57,Castilla-La Mancha,Cuenca
30SWJ67,Castilla-La Mancha,Cuenca
30SWJ77,Castilla-La Mancha,Cuenca
30SWJ87,Castilla-La Mancha,Cuenca
30SWJ97,Castilla-La Mancha,Cuenca
30SXJ07,Castilla-La Mancha,Cuenca
30SXJ17,Castilla-La Mancha,Cuenca
30SXJ27,Comunitat Valenciana,València/Valencia
30SXJ27,Comunitat Valenciana,Cuenca
30SXJ27,Castilla-La Mancha,València/Valencia
30SXJ27,Castilla-La Mancha,Cuenca
30SXJ37,Comunitat Valenciana,València/Valencia
30SXJ47,Comunitat Valenciana,València/Valencia
30SXJ57,Comunitat Valenciana,València/Valencia
30SXJ67,Comunitat Valenciana,València/Valencia
30SXJ77,Comunitat Valenciana,València/Valencia
30SXJ87,Comunitat Valenciana,València/Valencia
30SXJ97,Comunitat Valenciana,València/Valencia
30SYJ07,Comunitat Valenciana,València/Valencia
30SYJ17,Comunitat Valenciana,València/Valencia
30SYJ27,Comunitat Valenciana,València/Valencia
30SYJ57,,
30SYJ37,Comunitat Valenciana,València/Valencia
30SYJ47,,
31SED45,,
31SED35,,
31SED25,Illes Balears,Illes Balears
31SED54,,
31SED44,,
31SED34,,
31SED24,,
31SED73,,
31SED63,,
31SED53,,
31SED43,,
31SED33,,
31SED23,,
31SED92,,
31SED82,,
31SED72,,
31SED62,,
31SED52,,
31SED42,,
31SED32,,
31SFD01,,
31SED91,,
31SED81,,
31SED71,,
31SED61,,
31SED51,,
31SED41,,
31SED31,,
31SFD00,,
31SED90,,
31SED80,,
31SED70,,
31SED60,,
31SED50,,
31SED40,,
31SFC19,,
31SFC09,,
31SEC99,,
31SEC89,,
31SEC79,,
31SEC69,,
31SEC59,,
31SEC49,,
31SFC28,,
31SFC18,,
31SFC08,,
31SEC98,,
31SEC88,,
31SEC78,,
31SEC68,,
31SEC58,,
31SED15,Illes Balears,Illes Balears
31SED14,Illes Balears,Illes Balears
31SED05,Illes Balears,Illes Balears
29SPD46,Extremadura,Cáceres
31SDD95,Illes Balears,Illes Balears
31SDD94,,
29SPD56,Extremadura,Cáceres
31SDD85,Illes Balears,Illes Balears
31SDD84,,
29SPD66,Extremadura,Badajoz
29SPD66,Extremadura,Cáceres
31SDD75,Illes Balears,Illes Balears
31SDD65,,
31SDD74,,
31SDD64,,
31SDD73,,
31SDD63,,
31SDD53,,
31SDD62,,
31SDD52,,
31SDD51,,
31SDD41,,
31SDD40,,
29SPD76,Extremadura,Badajoz
29SPD76,Extremadura,Cáceres
29SPD86,Extremadura,Badajoz
29SPD86,Extremadura,Cáceres
29SPD96,Extremadura,Badajoz
29SPD96,Extremadura,Cáceres
29SQD06,Extremadura,Cáceres
29SQD16,Extremadura,Cáceres
29SQD26,Extremadura,Cáceres
29SQD36,Extremadura,Cáceres
29SQD46,Extremadura,Cáceres
29SQD56,Extremadura,Cáceres
30STJ46,Extremadura,Cáceres
30STJ56,Extremadura,Cáceres
30STJ66,Extremadura,Cáceres
30STJ76,Extremadura,Cáceres
30STJ86,Extremadura,Cáceres
30STJ96,Extremadura,Cáceres
30SUJ06,Extremadura,Cáceres
30SUJ16,Extremadura,Badajoz
30SUJ16,Extremadura,Cáceres
30SUJ26,Extremadura,Toledo
30SUJ26,Extremadura,Badajoz
30SUJ26,Extremadura,Cáceres
30SUJ26,Castilla-La Mancha,Toledo
30SUJ26,Castilla-La Mancha,Badajoz
30SUJ26,Castilla-La Mancha,Cáceres
30SUJ36,Extremadura,Ciudad Real
30SUJ36,Extremadura,Toledo
30SUJ36,Extremadura,Badajoz
30SUJ36,Extremadura,Cáceres
30SUJ36,Castilla-La Mancha,Ciudad Real
30SUJ36,Castilla-La Mancha,Toledo
30SUJ36,Castilla-La Mancha,Badajoz
30SUJ36,Castilla-La Mancha,Cáceres
30SUJ46,Extremadura,Ciudad Real
30SUJ46,Extremadura,Toledo
30SUJ46,Extremadura,Badajoz
30SUJ46,Castilla-La Mancha,Ciudad Real
30SUJ46,Castilla-La Mancha,Toledo
30SUJ46,Castilla-La Mancha,Badajoz
30SUJ56,Extremadura,Ciudad Real
30SUJ56,Extremadura,Toledo
30SUJ56,Extremadura,Badajoz
30SUJ56,Castilla-La Mancha,Ciudad Real
30SUJ56,Castilla-La Mancha,Toledo
30SUJ56,Castilla-La Mancha,Badajoz
30SUJ66,Castilla-La Mancha,Ciudad Real
30SUJ76,Castilla-La Mancha,Ciudad Real
30SUJ86,Castilla-La Mancha,Ciudad Real
30SUJ96,Castilla-La Mancha,Ciudad Real
30SVJ06,Castilla-La Mancha,Ciudad Real
30SVJ06,Castilla-La Mancha,Toledo
30SVJ16,Castilla-La Mancha,Toledo
30SVJ26,Castilla-La Mancha,Toledo
30SVJ36,Castilla-La Mancha,Toledo
30SVJ46,Castilla-La Mancha,Toledo
30SVJ56,Castilla-La Mancha,Toledo
30SVJ66,Castilla-La Mancha,Ciudad Real
30SVJ66,Castilla-La Mancha,Toledo
30SVJ76,Castilla-La Mancha,Ciudad Real
30SVJ76,Castilla-La Mancha,Toledo
30SVJ86,Castilla-La Mancha,Ciudad Real
30SVJ96,Castilla-La Mancha,Ciudad Real
30SVJ96,Castilla-La Mancha,Toledo
30SWJ06,Castilla-La Mancha,Ciudad Real
30SWJ06,Castilla-La Mancha,Toledo
30SWJ06,Castilla-La Mancha,Cuenca
30SWJ16,Castilla-La Mancha,Cuenca
30SWJ26,Castilla-La Mancha,Cuenca
30SWJ36,Castilla-La Mancha,Cuenca
30SWJ46,Castilla-La Mancha,Cuenca
30SWJ56,Castilla-La Mancha,Cuenca
30SWJ66,Castilla-La Mancha,Cuenca
30SWJ76,Castilla-La Mancha,Cuenca
30SWJ86,Castilla-La Mancha,Cuenca
30SWJ96,Castilla-La Mancha,Cuenca
30SXJ06,Castilla-La Mancha,Cuenca
30SXJ16,Castilla-La Mancha,Cuenca
30SXJ26,Comunitat Valenciana,Albacete
30SXJ26,Comunitat Valenciana,València/Valencia
30SXJ26,Comunitat Valenciana,Cuenca
30SXJ26,Castilla-La Mancha,Albacete
30SXJ26,Castilla-La Mancha,València/Valencia
30SXJ26,Castilla-La Mancha,Cuenca
30SXJ36,Comunitat Valenciana,Albacete
30SXJ36,Comunitat Valenciana,València/Valencia
30SXJ36,Castilla-La Mancha,Albacete
30SXJ36,Castilla-La Mancha,València/Valencia
30SXJ46,Comunitat Valenciana,València/Valencia
30SXJ56,Comunitat Valenciana,València/Valencia
30SXJ66,Comunitat Valenciana,València/Valencia
30SXJ76,Comunitat Valenciana,València/Valencia
30SXJ86,Comunitat Valenciana,València/Valencia
30SXJ96,Comunitat Valenciana,València/Valencia
30SYJ06,Comunitat Valenciana,València/Valencia
30SYJ16,Comunitat Valenciana,València/Valencia
30SYJ26,Comunitat Valenciana,València/Valencia
30SYJ56,,
30SYJ36,Comunitat Valenciana,València/Valencia
30SYJ46,,
29SPD45,Extremadura,Cáceres
31SED04,Illes Balears,Illes Balears
31SED13,,
31SED03,,
31SED22,,
31SED12,,
31SED21,,
31SED30,,
29SPD55,Extremadura,Badajoz
29SPD55,Extremadura,Cáceres
29SPD65,Extremadura,Badajoz
29SPD65,Extremadura,Cáceres
29SPD75,Extremadura,Badajoz
29SPD75,Extremadura,Cáceres
29SPD85,Extremadura,Badajoz
29SPD95,Extremadura,Badajoz
29SPD95,Extremadura,Cáceres
29SQD05,Extremadura,Cáceres
29SQD15,Extremadura,Cáceres
29SQD25,Extremadura,Cáceres
29SQD35,Extremadura,Cáceres
29SQD45,Extremadura,Cáceres
29SQD55,Extremadura,Cáceres
30STJ45,Extremadura,Cáceres
30STJ55,Extremadura,Cáceres
30STJ65,Extremadura,Cáceres
30STJ75,Extremadura,Cáceres
30STJ85,Extremadura,Cáceres
30STJ95,Extremadura,Badajoz
30STJ95,Extremadura,Cáceres
30SUJ05,Extremadura,Badajoz
30SUJ05,Extremadura,Cáceres
30SUJ15,Extremadura,Badajoz
30SUJ15,Extremadura,Cáceres
30SUJ25,Extremadura,Badajoz
30SUJ25,Extremadura,Cáceres
30SUJ35,Extremadura,Ciudad Real
30SUJ35,Extremadura,Badajoz
30SUJ35,Castilla-La Mancha,Ciudad Real
30SUJ35,Castilla-La Mancha,Badajoz
30SUJ45,Extremadura,Ciudad Real
30SUJ45,Extremadura,Badajoz
30SUJ45,Castilla-La Mancha,Ciudad Real
30SUJ45,Castilla-La Mancha,Badajoz
30SUJ55,Extremadura,Ciudad Real
30SUJ55,Extremadura,Badajoz
30SUJ55,Castilla-La Mancha,Ciudad Real
30SUJ55,Castilla-La Mancha,Badajoz
30SUJ65,Castilla-La Mancha,Ciudad Real
30SUJ75,Castilla-La Mancha,Ciudad Real
30SUJ85,Castilla-La Mancha,Ciudad Real
30SUJ95,Castilla-La Mancha,Ciudad Real
30SVJ05,Castilla-La Mancha,Ciudad Real
30SVJ05,Castilla-La Mancha,Toledo
30SVJ15,Castilla-La Mancha,Ciudad Real
30SVJ15,Castilla-La Mancha,Toledo
30SVJ25,Castilla-La Mancha,Toledo
30SVJ35,Castilla-La Mancha,Toledo
30SVJ45,Castilla-La Mancha,Ciudad Real
30SVJ45,Castilla-La Mancha,Toledo
30SVJ55,Castilla-La Mancha,Ciudad Real
30SVJ55,Castilla-La Mancha,Toledo
30SVJ65,Castilla-La Mancha,Ciudad Real
30SVJ65,Castilla-La Mancha,Toledo
30SVJ75,Castilla-La Mancha,Ciudad Real
30SVJ85,Castilla-La Mancha,Ciudad Real
30SVJ95,Castilla-La Mancha,Ciudad Real
30SWJ05,Castilla-La Mancha,Ciudad Real
30SWJ05,Castilla-La Mancha,Cuenca
30SWJ15,Castilla-La Mancha,Ciudad Real
30SWJ15,Castilla-La Mancha,Cuenca
30SWJ25,Castilla-La Mancha,Ciudad Real
30SWJ25,Castilla-La Mancha,Albacete
30SWJ25,Castilla-La Mancha,Cuenca
30SWJ35,Castilla-La Mancha,Albacete
30SWJ35,Castilla-La Mancha,Cuenca
30SWJ45,Castilla-La Mancha,Albacete
30SWJ45,Castilla-La Mancha,Cuenca
30SWJ55,Castilla-La Mancha,Cuenca
30SWJ65,Castilla-La Mancha,Cuenca
30SWJ75,Castilla-La Mancha,Albacete
30SWJ75,Castilla-La Mancha,Cuenca
30SWJ85,Castilla-La Mancha,Albacete
30SWJ85,Castilla-La Mancha,Cuenca
30SWJ95,Castilla-La Mancha,Cuenca
30SXJ05,Castilla-La Mancha,Albacete
30SXJ05,Castilla-La Mancha,Cuenca
30SXJ15,Castilla-La Mancha,Albacete
30SXJ15,Castilla-La Mancha,Cuenca
30SXJ25,Castilla-La Mancha,Albacete
30SXJ25,Castilla-La Mancha,Cuenca
30SXJ35,Comunitat Valenciana,Albacete
30SXJ35,Comunitat Valenciana,València/Valencia
30SXJ35,Castilla-La Mancha,Albacete
30SXJ35,Castilla-La Mancha,València/Valencia
30SXJ45,Comunitat Valenciana,Albacete
30SXJ45,Comunitat Valenciana,València/Valencia
30SXJ45,Castilla-La Mancha,Albacete
30SXJ45,Castilla-La Mancha,València/Valencia
30SXJ55,Comunitat Valenciana,Albacete
30SXJ55,Comunitat Valenciana,València/Valencia
30SXJ55,Castilla-La Mancha,Albacete
30SXJ55,Castilla-La Mancha,València/Valencia
30SXJ65,Comunitat Valenciana,València/Valencia
30SXJ75,Comunitat Valenciana,València/Valencia
30SXJ85,Comunitat Valenciana,València/Valencia
30SXJ95,Comunitat Valenciana,València/Valencia
30SYJ05,Comunitat Valenciana,València/Valencia
30SYJ15,Comunitat Valenciana,València/Valencia
30SYJ25,Comunitat Valenciana,València/Valencia
30SYJ45,,
30SYJ35,Comunitat Valenciana,València/Valencia
29SPD54,Extremadura,Badajoz
29SPD54,Extremadura,Cáceres
31SDD93,Illes Balears,Illes Balears
31SDD83,,
31SED02,,
31SDD92,,
31SDD82,,
31SDD72,,
31SED11,,
31SED01,,
31SDD91,,
31SDD81,,
31SDD71,,
31SDD61,,
31SED20,,
31SED10,,
31SED00,,
31SDD90,,
31SDD80,,
31SDD70,,
31SDD60,,
31SDD50,,
31SEC39,,
31SEC29,,
31SEC19,,
31SEC09,,
31SDC99,,
31SDC89,,
31SDC79,,
31SDC69,,
31SDC59,,
31SDC49,,
31SEC48,,
29SPD64,Extremadura,Badajoz
29SPD74,Extremadura,Badajoz
29SPD84,Extremadura,Badajoz
29SPD84,Extremadura,Cáceres
29SPD94,Extremadura,Badajoz
29SPD94,Extremadura,Cáceres
29SQD04,Extremadura,Cáceres
29SQD14,Extremadura,Cáceres
29SQD24,Extremadura,Cáceres
29SQD34,Extremadura,Cáceres
29SQD44,Extremadura,Cáceres
29SQD54,Extremadura,Cáceres
30STJ44,Extremadura,Cáceres
30STJ54,Extremadura,Cáceres
30STJ64,Extremadura,Cáceres
30STJ74,Extremadura,Badajoz
30STJ74,Extremadura,Cáceres
30STJ84,Extremadura,Badajoz
30STJ84,Extremadura,Cáceres
30STJ94,Extremadura,Badajoz
30STJ94,Extremadura,Cáceres
30SUJ04,Extremadura,Badajoz
30SUJ14,Extremadura,Badajoz
30SUJ24,Extremadura,Badajoz
30SUJ34,Extremadura,Badajoz
30SUJ44,Extremadura,Ciudad Real
30SUJ44,Extremadura,Badajoz
30SUJ44,Castilla-La Mancha,Ciudad Real
30SUJ44,Castilla-La Mancha,Badajoz
30SUJ54,Extremadura,Ciudad Real
30SUJ54,Extremadura,Badajoz
30SUJ54,Castilla-La Mancha,Ciudad Real
30SUJ54,Castilla-La Mancha,Badajoz
30SUJ64,Castilla-La Mancha,Ciudad Real
30SUJ74,Castilla-La Mancha,Ciudad Real
30SUJ84,Castilla-La Mancha,Ciudad Real
30SUJ94,Castilla-La Mancha,Ciudad Real
30SVJ04,Castilla-La Mancha,Ciudad Real
30SVJ14,Castilla-La Mancha,Ciudad Real
30SVJ14,Castilla-La Mancha,Toledo
30SVJ24,Castilla-La Mancha,Ciudad Real
30SVJ24,Castilla-La Mancha,Toledo
30SVJ34,Castilla-La Mancha,Ciudad Real
30SVJ34,Castilla-La Mancha,Toledo
30SVJ44,Castilla-La Mancha,Ciudad Real
30SVJ44,Castilla-La Mancha,Toledo
30SVJ54,Castilla-La Mancha,Ciudad Real
30SVJ64,Castilla-La Mancha,Ciudad Real
30SVJ74,Castilla-La Mancha,Ciudad Real
30SVJ84,Castilla-La Mancha,Ciudad Real
30SVJ94,Castilla-La Mancha,Ciudad Real
30SWJ04,Castilla-La Mancha,Ciudad Real
30SWJ14,Castilla-La Mancha,Ciudad Real
30SWJ14,Castilla-La Mancha,Albacete
30SWJ24,Castilla-La Mancha,Ciudad Real
30SWJ24,Castilla-La Mancha,Albacete
30SWJ34,Castilla-La Mancha,Albacete
30SWJ44,Castilla-La Mancha,Albacete
30SWJ44,Castilla-La Mancha,Cuenca
30SWJ54,Castilla-La Mancha,Albacete
30SWJ54,Castilla-La Mancha,Cuenca
30SWJ64,Castilla-La Mancha,Albacete
30SWJ64,Castilla-La Mancha,Cuenca
30SWJ74,Castilla-La Mancha,Albacete
30SWJ74,Castilla-La Mancha,Cuenca
30SWJ84,Castilla-La Mancha,Albacete
30SWJ84,Castilla-La Mancha,Cuenca
30SWJ94,Castilla-La Mancha,Albacete
30SWJ94,Castilla-La Mancha,Cuenca
30SXJ04,Castilla-La Mancha,Albacete
30SXJ04,Castilla-La Mancha,Cuenca
30SXJ14,Castilla-La Mancha,Albacete
30SXJ24,Castilla-La Mancha,Albacete
30SXJ34,Castilla-La Mancha,Albacete
30SXJ44,Castilla-La Mancha,Albacete
30SXJ54,Comunitat Valenciana,Albacete
30SXJ54,Comunitat Valenciana,València/Valencia
30SXJ54,Castilla-La Mancha,Albacete
30SXJ54,Castilla-La Mancha,València/Valencia
30SXJ64,Comunitat Valenciana,València/Valencia
30SXJ74,Comunitat Valenciana,València/Valencia
30SXJ84,Comunitat Valenciana,València/Valencia
30SXJ94,Comunitat Valenciana,València/Valencia
30SYJ04,Comunitat Valenciana,València/Valencia
30SYJ14,Comunitat Valenciana,València/Valencia
30SYJ24,Comunitat Valenciana,València/Valencia
30SYJ34,Comunitat Valenciana,València/Valencia
31SBD76,,
31SBD66,,
31SBD56,,
31SBD46,,
31SBD75,,
31SBD65,,
31SBD55,,
31SBD45,,
30SYJ55,,
31SBD64,,
31SBD54,,
31SBD44,,
30SYJ54,,
30SYJ44,,
31SCD96,,
31SCD86,,
31SCD76,,
31SDD05,,
31SCD95,,
31SCD85,,
31SCD75,,
31SCD94,,
31SCD84,,
31SCD74,,
31SCD83,,
31SCD73,Illes Balears,Illes Balears
31SCD66,,
31SCD56,,
31SCD46,,
31SCD36,,
31SCD26,,
31SCD65,,
31SCD55,,
31SCD45,,
31SCD35,,
31SCD64,,
31SCD54,,
31SCD44,,
31SCD63,Illes Balears,Illes Balears
31SCD53,,
29SPD53,Extremadura,Badajoz
29SPD63,Extremadura,Badajoz
29SPD73,Extremadura,Badajoz
29SPD83,Extremadura,Badajoz
29SPD93,Extremadura,Badajoz
29SPD93,Extremadura,Cáceres
29SQD03,Extremadura,Badajoz
29SQD03,Extremadura,Cáceres
29SQD13,Extremadura,Badajoz
29SQD13,Extremadura,Cáceres
29SQD23,Extremadura,Badajoz
29SQD23,Extremadura,Cáceres
29SQD33,Extremadura,Badajoz
29SQD33,Extremadura,Cáceres
29SQD43,Extremadura,Cáceres
29SQD53,Extremadura,Badajoz
29SQD53,Extremadura,Cáceres
30STJ43,Extremadura,Badajoz
30STJ43,Extremadura,Cáceres
30STJ53,Extremadura,Badajoz
30STJ53,Extremadura,Cáceres
30STJ63,Extremadura,Badajoz
30STJ63,Extremadura,Cáceres
30STJ73,Extremadura,Badajoz
30STJ73,Extremadura,Cáceres
30STJ83,Extremadura,Badajoz
30STJ83,Extremadura,Cáceres
30STJ93,Extremadura,Badajoz
30STJ93,Extremadura,Cáceres
30SUJ03,Extremadura,Badajoz
30SUJ13,Extremadura,Badajoz
30SUJ23,Extremadura,Badajoz
30SUJ33,Extremadura,Ciudad Real
30SUJ33,Extremadura,Badajoz
30SUJ33,Castilla-La Mancha,Ciudad Real
